"","ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating..numeric.","ProsperRating..Alpha.","ProsperScore","ListingCategory..numeric.","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent..percentage.","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"77","0DFD336490760860963B515",24177,"2006-07-11 20:48:47.660000000","E",36,"Completed","2007-08-10 00:00:00",0.25861,0.25,0.245,NA,NA,NA,NA,"",NA,0,"MO","Executive","Not available",NA,"True","True","3D4D3366260257624AB272D","2006-07-11 20:19:32.157000000",540,559,"1988-08-10 00:00:00",NA,NA,27,4,164,0,28,3,NA,5,2,NA,NA,NA,NA,NA,NA,NA,0.13,"Not displayed","True",8583.333333,"A7AC33650456321694DD117",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,92,2028,2200,"2006-07-21 00:00:00","Q3 2006","42733365337281916222226",87.47,2711.61,2200,511.61,-10.23,0,0,0,0,1,0,0,0,38
"78","0DFD35069860903300C7973",494156,"2011-02-17 05:52:07.960000000","",36,"Completed","2012-02-03 00:00:00",0.13109,0.1099,0.0999,0.0983,0.0495,0.0488,5,"B",8,6,"VA","Analyst","Full-time",21,"True","False","","2011-02-17 05:52:03",760,779,"2000-10-03 00:00:00",15,15,36,6,210,2,5,0,0,0,0,0,7168,0.48,7682,28,1,0,0.18,"$75,000-99,999","True",6466.666667,"73133611746418789CAEC30",1,6,6,0,0,7500,6406.25,-12,0,NA,37,47313,5600,"2011-02-24 00:00:00","Q1 2011","A462348861855137328A095",183.31,6106.15,5600,506.15,-46.07,0,0,0,0,1,0,0,0,114
"79","0DFE3425061927556BB8A75",359657,"2008-06-29 23:23:40.157000000","A",36,"Chargedoff","2009-04-09 00:00:00",0.18454,0.17,0.16,NA,NA,NA,NA,"",NA,3,"CA","Realtor","Full-time",68,"True","False","","2008-06-29 23:13:04.860000000",720,739,"1995-11-29 00:00:00",14,14,26,9,962,4,11,0,0,0,0,0,33572,0.73,9355,24,1,1,NA,"$0","False",0,"B8483424568930207C77772",1,6,6,0,0,7750,6725.84,0,1918,9,68,33852,4800,"2008-07-08 00:00:00","Q3 2008","D77734052911579724BCDD5",171.13,684.52,418.38,266.14,-15.66,0,4381.62,4381.62,0,1,0,0,0,115
"80","0E193575764412056DAE671",755080,"2013-04-16 17:23:44.230000000","",36,"Current","",0.24246,0.2049,0.1949,0.1808,0.0824,0.0984,4,"C",5,1,"NY","Skilled Labor","Employed",173,"False","False","","2013-04-01 08:06:01",740,759,"1998-06-16 00:00:00",9,6,28,5,231,1,2,0,0,0,0,0,9404,0.45,11346,27,0.96,0,0.23,"$75,000-99,999","True",7500,"70A636803286143275CDABE",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11,88332,22500,"2013-04-18 00:00:00","Q2 2013","16EA35695252883231A0917",841.81,8418.1,4923.68,3494.42,-170.55,0,0,0,0,1,0,0,0,1
"81","10503600874171217579DB4",1144712,"2014-01-17 18:46:27.597000000","",36,"Current","",0.27776,0.2394,0.2294,0.20961,0.1175,0.09211,3,"D",4,1,"UT","Other","Employed",55,"False","False","","2014-01-17 18:46:29",640,659,"1999-07-26 00:00:00",5,4,10,4,170,0,2,1,7342,15,0,0,5538,0.97,128,9,0.66,1,0.31,"$1-24,999","True",1061.5,"856E37036439790886FF87C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,128164,4000,"2014-01-22 00:00:00","Q1 2014","EC843704353572273D1DC0B",156.81,156.81,75.48,81.33,-3.4,0,0,0,0,1,0,0,0,25
"82","105B35621274435224BDC69",671421,"2012-11-15 15:28:17.097000000","",60,"Current","",0.12216,0.1,0.09,0.0886,0.0124,0.0762,7,"AA",10,1,"DC","Professional","Employed",51,"False","False","","2012-11-15 15:28:14",780,799,"1999-12-08 00:00:00",8,7,14,5,236,0,3,0,0,0,0,0,22554,0.59,15145,14,1,1,0.1,"$100,000+","True",10000,"1795366928190951222A81A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,78856,25000,"2012-12-04 00:00:00","Q4 2012","45843506715839098E74608",531.18,7967.7,5142.71,2824.99,-282.5,0,0,0,0,1,0,0,0,335
"83","10623584773904550935540",843206,"2013-07-18 05:09:06.357000000","",36,"Past Due (16-30 days)","",0.33286,0.2932,0.2832,0.2575,0.1425,0.115,2,"E",2,7,"NY","Other","Employed",47,"False","False","","2013-07-18 05:08:59",600,619,"2008-12-05 00:00:00",9,9,9,8,229,1,5,0,0,0,0,0,3726,0.76,535,9,0.88,1,0.12,"$50,000-74,999","True",4166.666667,"F0B13687249606394E0D30C",1,9,6,3,0,3000,2428.26,-71,19,NA,8,95823,4000,"2013-07-19 00:00:00","Q3 2013","2FFD35596994704013018EA",168.32,1006.7068,445.2,561.5068,-19.27,0,0,0,0,1,0,0,0,1
"84","1066354838733351352FBF8",596575,"2012-06-05 14:27:23.647000000","",36,"Chargedoff","2012-12-08 00:00:00",0.33553,0.2958,0.2858,0.2727,0.147,0.1257,2,"E",6,7,"GA","Accountant/CPA","Employed",117,"False","False","","2012-06-05 14:27:19",660,679,"2001-04-28 00:00:00",11,9,23,8,138,3,3,0,0,3,0,0,2138,0.05,33982,20,0.6,1,0.35,"$25,000-49,999","True",3250,"D4953652835792212EE1E56",NA,NA,NA,NA,NA,NA,NA,NA,579,6,21,67600,4000,"2012-06-08 00:00:00","Q2 2012","8DD835486728621644D77EC",168.89,168.89,71.64,97.25,-3.29,0,3928.36,3928.36,0,1,0,0,0,11
"85","106735874092648468C4A6E",884488,"2013-08-30 05:35:28.283000000","",60,"Current","",0.22283,0.1984,0.1884,0.1765,0.0674,0.1091,4,"C",5,1,"MA","Flight Attendant","Employed",213,"True","False","","2013-08-30 07:58:35",760,779,"1981-11-15 00:00:00",11,11,22,10,908,3,4,0,0,0,0,0,41278,0.43,52602,21,1,0,0.28,"$50,000-74,999","True",5083.333333,"EAEB3691261042696BB2DAF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6,100706,20000,"2013-09-04 00:00:00","Q3 2013","5C0B3588039711890243BDA",528.1,3168.5988,1249.75,1918.8488,-85.32,0,0,0,0,1,0,0,0,1
"86","106B3599263839928396A82",1070092,"2013-12-31 11:23:00.463000000","",60,"Current","",0.21166,0.1875,0.1775,0.16463,0.0824,0.08223,4,"C",4,1,"MN","Other","Employed",93,"True","False","","2013-12-31 11:23:02",660,679,"2000-06-01 00:00:00",4,4,7,2,158,0,3,0,0,0,1,0,5008,0.98,50,7,1,0,0.19,"$25,000-49,999","True",2916.666667,"48B13702746813637453470",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,124230,10000,"2014-01-06 00:00:00","Q1 2014","EB743701942183192B22D11",258.03,252.893,98.78,154.113,-8.49,0,0,0,0,1,0,0,0,1
"87","1079360150757893206802F",1142410,"2014-02-04 11:03:24.883000000","",36,"Current","",0.22773,0.1905,0.1805,0.16717,0.0849,0.08227,4,"C",4,1,"FL","Nurse (LPN)","Employed",131,"True","False","","2014-02-04 11:03:28",640,659,"1990-02-26 00:00:00",8,7,50,3,91,1,12,0,0,73,2,0,3120,0.89,380,43,0.72,0,0.19,"$50,000-74,999","True",5416.666667,"828C3705232601213C8CB74",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,129999,4500,"2014-02-05 00:00:00","Q1 2014","D92B370560586752604A1FF",165.07,0,0,0,0,0,0,0,0,1,0,0,0,20
"88","107D3547498442173689AFA",594208,"2012-05-30 08:40:11.343000000","",36,"Completed","2014-01-23 00:00:00",0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2,"E",3,1,"GA","Professional","Employed",127,"True","False","","2012-05-30 08:40:09",640,659,"1982-06-01 00:00:00",28,28,42,25,807,1,10,0,0,30,0,0,22591,0.86,3031,39,0.89,2,0.4,"$25,000-49,999","True",3333.333333,"BE783651841136823C022A6",1,10,10,0,0,4000,3049.25,-13,0,NA,21,67158,4000,"2012-06-01 00:00:00","Q2 2012","642F349566594606209C5DA",169.78,5581.71,4000,1581.71,-45.97,0,0,0,0,1,0,0,0,35
"89","10803531522293214B198DF",538785,"2011-11-13 20:05:58.260000000","",36,"Completed","2012-05-31 00:00:00",0.35643,0.3199,0.3099,0.2917,0.165,0.1267,1,"HR",3,7,"CO","Construction","Employed",5,"True","False","","2011-11-13 20:05:53",700,719,"1989-07-22 00:00:00",7,6,19,3,224,3,4,0,0,0,0,0,10173,0.99,43,12,1,2,0.23,"$75,000-99,999","True",6250,"B78D3635414383063470DE8",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,28,56294,4000,"2011-11-18 00:00:00","Q4 2011","E1243530639796312A41AD5",174.2,4650.78,4000,650.78,-20.34,0,0,0,0,1,0,0,0,48
"90","0FC235484386436481EDCB7",594992,"2012-06-01 03:39:02.660000000","",36,"Current","",0.21372,0.1768,0.1668,0.1639,0.0565,0.1074,5,"B",8,6,"MD","Construction","Employed",76,"False","False","","2012-06-01 03:38:58",660,679,"2000-07-31 00:00:00",4,4,11,2,50,2,2,0,0,11,0,0,262,0.32,538,6,0.66,0,0.08,"$75,000-99,999","True",7083.333333,"039F36536503013285DD282",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,21,67641,3500,"2012-06-12 00:00:00","Q2 2012","414C35482941135335A5076",125.97,2519.4,1713.99,805.41,-45.55,0,0,0,0,1,0,0,0,34
"91","0FC333723307531761A7001",56671,"2006-11-03 09:21:43.977000000","D",36,"Completed","2009-03-10 00:00:00",0.19178,0.1845,0.1745,NA,NA,NA,NA,"",NA,0,"","Clerical","Not available",NA,"True","True","3D4D3366260257624AB272D","2006-10-25 18:48:52.517000000",600,619,"1995-07-01 00:00:00",NA,NA,25,4,52,0,4,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.13,"Not displayed","True",1833.333333,"D8C53374343326309856587",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,88,4647,5000,"2006-11-14 00:00:00","Q4 2006","23F43372528170912B76B95",181.89,6183.96,5000,1183.96,-32.97,0,0,0,0,1,0,0,0,146
"92","0FD13502904293521146412",487757,"2010-12-13 09:44:54.653000000","",36,"Completed","2011-12-09 00:00:00",0.35858,0.322,0.312,0.1557,0.142,0.1557,2,"E",5,1,"MN","Other","Employed",25,"False","False","","2010-12-13 09:44:46",700,719,"2008-06-29 00:00:00",5,5,11,3,38,0,2,0,0,0,0,0,1007,0.29,1193,5,1,1,0.3,"$25,000-49,999","True",2250,"EC883605836561789BAE123",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,39,45977,3500,"2010-12-20 00:00:00","Q4 2010","0A013502216942205867375",152.83,4479.23,3500,979.23,-25.64,0,0,0,0,1,0,0,0,54
"93","0FE433661215082408720F0",22591,"2006-07-02 11:05:02.857000000","AA",36,"Completed","2007-03-01 00:00:00",0.08292,0.0755,0.0705,NA,NA,NA,NA,"",NA,0,"","","",NA,"True","True","A0CB3365552651755022A2E","2006-06-19 18:30:00.450000000",820,839,"1987-08-31 00:00:00",NA,NA,43,12,617,3,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.08,"Not displayed","True",10833.333333,"B5683365378813542660F21",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,92,1808,2300,"2006-07-11 00:00:00","Q3 2006","6EF33364697321660ECD980",71.6,2401.65,2300,101.65,-6.73,0,0,0,0,1,0,0,0,21
"94","0FEC354965230800369FB27",597761,"2012-06-08 14:51:19.073000000","",60,"Chargedoff","2013-02-12 00:00:00",0.27462,0.2489,0.2389,0.2332,0.089,0.1442,4,"C",7,18,"MN","Laborer","Employed",166,"True","False","","2012-06-08 14:51:15",680,699,"1998-08-27 00:00:00",17,15,29,11,1043,0,2,0,0,0,0,0,26085,0.55,10975,26,0.96,2,0.43,"$50,000-74,999","True",5416.666667,"86723652967979538AFB00F",NA,NA,NA,NA,NA,NA,NA,NA,513,8,21,67856,7000,"2012-06-13 00:00:00","Q2 2012","C14035491275088458DE9F4",205.01,615.03,179.72,435.31,-17.48,0,6820.28,6820.28,0,1,0,0,0,152
"95","0FEE354060248231998406E",563980,"2012-02-29 11:20:32.767000000","",36,"Current","",0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1,"HR",3,7,"MO","Military Officer","Employed",33,"True","False","","2012-02-29 11:20:27",700,719,"2005-09-20 00:00:00",15,13,23,7,478,1,4,0,0,0,0,0,17878,0.92,833,17,1,3,0.43,"$50,000-74,999","True",5196.25,"25013645183307735D78AF0",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,24,61584,4000,"2012-03-05 00:00:00","Q1 2012","2B163539729377704DEE232",173.71,3995.33,2101.75,1893.58,-59.58,0,0,0,0,1,0,0,0,6
"96","0FFC3601335963354A35791",1166429,"2014-01-26 22:21:42.310000000","",36,"Current","",0.12691,0.099,0.089,0.08619,0.0274,0.05879,6,"A",8,1,"TX","Analyst","Employed",48,"True","False","","2014-01-26 22:21:44",680,699,"2003-09-06 00:00:00",10,9,18,6,422,0,2,0,0,1,1,0,15615,0.61,8667,18,0.88,3,0.13,"$100,000+","True",14833.333333,"074937059707627129C6652",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,130355,20000,"2014-02-05 00:00:00","Q1 2014","DD493703550634537F5395C",644.41,644.41,492.52,151.89,-15.34,0,0,0,0,1,0,0,0,1
"97","1002355507716089687F6D9",621790,"2012-08-07 14:29:51.537000000","",60,"Current","",0.23718,0.2124,0.2024,0.1988,0.0599,0.1389,5,"B",8,1,"FL","Clerical","Employed",42,"False","False","","2012-08-07 14:29:46",720,739,"2006-01-03 00:00:00",12,12,15,10,294,0,2,0,0,0,0,0,9760,0.29,23290,14,1,1,0.56,"$25,000-49,999","True",2583.333333,"E8BF3658547994444E01281",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19,72368,15000,"2012-08-15 00:00:00","Q3 2012","490F3553489414505D4BB5D",407.83,7840.94,3637.86,4203.08,-197.9,0,0,0,0,1,0,0,0,213
"98","1008356191184551964B1C4",660557,"2012-10-26 11:59:35.153000000","",36,"Current","",0.23121,0.1939,0.1839,0.1714,0.0749,0.0965,4,"C",6,7,"GA","Sales - Retail","Employed",30,"False","False","","2012-10-26 11:59:33",640,659,"2000-09-25 00:00:00",2,2,6,2,2,1,4,0,0,0,0,0,0,0,0,6,0.83,0,0.05,"$1-24,999","True",1500,"6E8636649459659581817FD",1,32,32,0,0,2000,0,-22,0,NA,16,77573,2000,"2012-11-07 00:00:00","Q4 2012","BC113427399739339989A4F",73.71,1105.65,696.11,409.54,-21.12,0,0,0,0,1,0,0,0,38
"99","0F653600910253363BBD659",1164962,"2014-01-26 10:13:04.513000000","",36,"Current","",0.17151,0.1355,0.1255,0.11932,0.0474,0.07192,5,"B",9,1,"VA","Computer Programmer","Employed",189,"True","False","","2014-01-26 10:13:07",640,659,"1996-02-22 00:00:00",7,5,28,2,279,0,0,2,0,10,0,0,9058,0.9,942,19,0.68,0,0.2,"$50,000-74,999","True",6000,"3AFC370360000314995EA05",1,35,35,0,0,2500,0,NA,0,NA,2,128514,4000,"2014-01-28 00:00:00","Q1 2014","80033500412631566149889",135.84,134.3551,89.81,44.5451,-3.4,0,0,0,0,1,0,0,0,1
"100","0F663588983215130695EB3",886064,"2013-09-03 08:45:13.893000000","",60,"Current","",0.10878,0.0869,0.0769,0.0751,0.0199,0.0552,7,"AA",10,2,"MO","Other","Other",192,"False","False","","2013-09-03 08:44:54",800,819,"1972-10-01 00:00:00",7,7,11,6,148,0,1,0,0,0,0,0,685,0.03,15397,9,1,0,0.22,"$25,000-49,999","True",3750,"3E0036932010839577D2E62",1,14,14,0,0,20000,16608.37,-10,0,NA,6,102373,10000,"2013-09-19 00:00:00","Q3 2013","7C3D35465827884823DDAAD",206.08,1030.4,676.02,354.38,-40.78,0,0,0,0,1,0,0,0,184
"101","0F67356860455769574096F",704916,"2013-01-25 11:48:26.040000000","",36,"Chargedoff","2013-08-30 00:00:00",0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,"HR",3,13,"CA","Other","Not employed",12,"False","False","","2013-01-11 12:10:13",720,739,"2000-09-10 00:00:00",3,3,10,3,56,0,2,0,0,0,0,0,5641,0.22,19359,4,1,1,NA,"Not employed","False",0,"9D203674230576864DAB261",1,11,7,4,0,5000,3802.1,-47,314,7,14,82947,4000,"2013-01-30 00:00:00","Q1 2013","CEE83539008163122ED9B62",172.76,345.52,144.77,200.75,-6.41,0,3855.23,3855.23,0,1,0,0,0,73
"102","0F6A3407615179140F880BF",254944,"2007-12-23 12:09:24","E",36,"Chargedoff","2010-03-10 00:00:00",0.20421,0.1895,0.1795,NA,NA,NA,NA,"",NA,1,"IL","Food Service Management","Full-time",193,"True","True","B7BA33816687475120A8407","2007-12-23 11:58:02.563000000",560,579,"1992-03-01 00:00:00",18,17,38,13,739,7,18,0,0,8,2,0,23493,0.7,4259,31,0.7,7,0.36,"$75,000-99,999","True",7416.666667,"052E3409972535289EF092D",1,6,6,0,0,25000,21862.26,-80,1583,27,74,24554,2932,"2008-01-08 00:00:00","Q1 2008","FA963386898113375CA9624",107.4,2225.4,1466.64,758.76,-40.04,0,1465.36,1465.36,0,1,1,0,0,91
"103","0F823461624751165710F76",421994,"2009-08-25 13:37:08.130000000","",36,"Completed","2012-09-15 00:00:00",0.15529,0.1338,0.1238,0.1024,0.021,0.1024,6,"A",9,1,"MD","Professional","Full-time",94,"True","False","","2009-08-25 13:28:06",720,739,"1991-09-27 00:00:00",9,7,31,6,960,0,4,0,0,1,0,0,21044,0.56,9420,28,0.85,0,0.16,"$100,000+","True",15000,"60B735657994093942AA7B2",1,14,14,0,0,15000,10218.19,25,0,NA,54,38476,10000,"2009-09-15 00:00:00","Q3 2009","B41334062857898874757F4",322.34,12197.15,10000,2197.15,-164.22,0,0,0,0,1,0,0,0,293
"104","0F843543787869030F017F8",579737,"2012-04-17 11:58:52.270000000","",36,"Chargedoff","2013-03-22 00:00:00",0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,"D",2,3,"CO","Truck Driver","Self-employed",29,"True","False","","2012-04-17 11:58:46",680,699,"1993-10-26 00:00:00",9,7,21,1,699,0,0,0,0,0,0,0,28228,0.98,502,18,0.77,0,NA,"$50,000-74,999","False",5000,"3AB03648859759387133670",1,29,28,1,0,15000,3813.03,-94,384,12,23,63925,15000,"2012-04-19 00:00:00","Q2 2012","F11E34621201188152DD3DA",579.63,3968.89,1119.05,2849.84,-49.41,-813.65,13880.95,13880.95,1600,1,0,0,0,21
"105","0F8435958508525579E0C8D",1027861,"2013-12-05 16:52:59.507000000","",36,"Current","",0.19859,0.162,0.152,0.14256,0.0649,0.07766,4,"C",5,1,"CT","Other","Employed",3,"False","False","","2013-12-05 16:53:02",660,679,"2001-09-15 00:00:00",11,9,31,8,950,1,5,0,0,0,0,0,79487,0.91,7416,29,1,0,0.35,"$50,000-74,999","True",4916.666667,"E50F37008808794166EAA47",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,122080,15000,"2013-12-16 00:00:00","Q4 2013","C71C36997477004459401D6",528.84,1057.68,649.35,408.33,-25.21,0,0,0,0,1,0,0,0,1
"106","0F873523720624525E00B20",521989,"2011-08-16 20:24:41.713000000","",36,"Chargedoff","2012-04-01 00:00:00",0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3,"D",6,6,"WI","Sales - Commission","Employed",1,"False","False","","2011-08-01 09:40:14",640,659,"2003-05-05 00:00:00",4,4,40,3,58,2,5,1,0,7,0,0,2130,0.64,1079,21,0.81,0,NA,"$25,000-49,999","False",2666.666667,"FAAA3629026288188FB5865",NA,NA,NA,NA,NA,NA,NA,NA,831,8,31,52871,2000,"2011-08-31 00:00:00","Q3 2011","743335223074230902A9DCB",81.64,176.64,37.27,139.37,-1.64,-18.7,1962.73,1962.73,0,1,0,0,0,27
"107","0F8B35317926570441EA191",538122,"2011-11-09 05:28:07.977000000","",36,"Current","",0.19088,0.1619,0.1519,0.1493,0.052,0.0973,5,"B",6,1,"IL","Other","Employed",117,"False","False","","2011-11-09 05:28:05",660,679,"1995-07-20 00:00:00",13,12,45,7,187,0,6,1,134,0,1,0,6552,0.74,2198,42,0.97,1,0.2,"$50,000-74,999","True",4699,"05A13636401850985F3C7E3",1,5,5,0,0,5000,0,15,0,NA,28,56312,10000,"2011-11-18 00:00:00","Q4 2011","970335087822499474F67D5",352.51,10575.3,8243.31,2331.99,-144.04,0,0,0,0,1,0,0,0,188
"108","10BE354254173728633D033",573446,"2012-03-29 12:17:10.017000000","",36,"Defaulted","2012-12-23 00:00:00",0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1,"HR",2,1,"OH","Administrative Assistant","Employed",84,"False","False","","2012-03-29 12:17:03",720,739,"1987-03-01 00:00:00",16,12,46,12,910,1,9,0,0,0,1,0,9899,0.3,16554,45,1,5,0.54,"$25,000-49,999","True",2833.333333,"7CFF3648516528223B4647C",NA,NA,NA,NA,NA,NA,NA,NA,167,8,23,64080,4000,"2012-04-23 00:00:00","Q2 2012","2077354292658772372C378",173.71,521.13,209.75,311.38,-9.81,0,3790.25,3790.25,0,1,0,0,0,13
"109","10C034203841683992703F1",321000,"2008-04-29 08:26:00.340000000","C",36,"Completed","2011-03-17 00:00:00",0.2832,0.26,0.25,NA,NA,NA,NA,"",NA,1,"GA","Executive","Full-time",27,"False","False","","2008-04-17 18:17:49.897000000",640,659,"2001-06-22 00:00:00",11,8,21,5,198,2,9,0,0,0,0,0,6850,0.79,1416,21,0.85,3,NA,"$0","False",0,"1FB33420557364158C6973D",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,70,30830,14000,"2008-05-09 00:00:00","Q2 2008","34F93419082777341558B78",564.07,20294.51,14000,6294.51,-242.09,0,0,0,0,1,0,0,0,53
"110","10C23461228816873E20817",422813,"2009-09-02 03:17:56.993000000","",36,"Completed","2011-07-27 00:00:00",0.14476,0.1234,0.1134,0.046,0.065,0.046,4,"C",9,1,"IL","Police Officer/Correction Officer","Full-time",279,"True","False","","2010-01-05 13:09:15",660,679,"1997-06-11 00:00:00",9,9,19,5,359,0,3,0,0,0,0,0,10796,0.94,596,15,0.93,0,0.18,"$50,000-74,999","True",5833.333333,"EE3B3577746409358AE5CB1",1,22,22,0,0,3000,1280.27,1,0,NA,50,40424,2000,"2010-01-20 00:00:00","Q1 2010","34103412616026962E95FCC",66.75,2275.69,2000,275.69,-22.33,0,0,0,0,1,0,0,0,164
"111","10C53499552694250BE1012",485323,"2010-11-21 16:34:22.307000000","",36,"Completed","2012-10-10 00:00:00",0.34631,0.31,0.3,0.0994,0.183,0.0994,1,"HR",5,7,"PA","Nurse (RN)","Full-time",24,"True","False","","2010-11-21 16:34:17",640,659,"1986-08-04 00:00:00",8,8,32,4,94,1,3,1,71,0,1,0,1860,0.83,258,15,0.81,0,0.29,"$50,000-74,999","True",4666.666667,"8CA83604217927356E59CD1",1,4,4,0,0,6000,0,-25,0,NA,40,45654,3000,"2010-11-30 00:00:00","Q4 2010","F01134317857494916E5BAB",129,4349.72,3000,1349.72,-43.53,0,0,0,0,1,0,0,0,80
"112","10CA35413217064407031F0",569416,"2012-03-17 04:34:26.593000000","",36,"Current","",0.2837,0.2452,0.2352,0.2294,0.119,0.1104,3,"D",6,6,"IN","Laborer","Employed",23,"True","False","","2012-03-17 04:34:21",700,719,"2004-07-21 00:00:00",4,3,7,2,0,0,0,0,0,6,5,0,0,0,0,7,0.71,2,0.05,"$25,000-49,999","True",3000,"1A783647068153464EE14C0",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,24,62430,4000,"2012-03-22 00:00:00","Q1 2012","00643542171991098D6B6BC",158.03,3634.69,2206.12,1428.57,-58.26,0,0,0,0,1,0,0,0,48
"113","10CA35440888969597C16BF",577247,"2012-04-10 18:57:27.113000000","",36,"Chargedoff","2013-06-19 00:00:00",0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1,"HR",3,1,"AL","Social Worker","Employed",56,"True","False","","2012-04-10 18:57:22",740,759,"2002-09-03 00:00:00",10,6,30,3,109,2,4,0,0,0,0,0,3768,0.93,40,16,1,1,0.45,"$25,000-49,999","True",2583.333333,"F98336487207585091C1926",NA,NA,NA,NA,NA,NA,NA,NA,386,15,23,63730,4000,"2012-04-17 00:00:00","Q2 2012","3B083543828203787B3F787",173.71,1518.39,511.84,1006.55,-28.88,-147.65,3488.16,3488.16,0,1,0,0,0,25
"114","10CB3381860531415ABCC0F",102723,"2007-02-23 01:40:19.853000000","HR",36,"Completed","2010-02-28 00:00:00",0.30564,0.29,0.28,NA,NA,NA,NA,"",NA,0,"","Other","Self-employed",37,"False","False","","2007-02-22 17:31:18.487000000",520,539,"1999-04-02 00:00:00",1,0,19,0,0,0,8,13,6059,25,0,0,0,0,0,14,0.06,1,0.04,"$50,000-74,999","True",4166.666667,"6F8333836894606919EF9BC",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,85,7968,3000,"2007-02-28 00:00:00","Q1 2007","8A8C3382615470032545608",0,4641.92,2910.09,1731.83,-50.12,-90.58,0,0,0,1,1,0,0,39
"115","10D733970089530836E9A63",190374,"2007-08-20 23:17:43.310000000","C",36,"Completed","2009-10-08 00:00:00",0.16727,0.1601,0.1501,NA,NA,NA,NA,"",NA,0,"WA","Computer Programmer","Full-time",27,"True","False","","2007-08-20 16:00:42.960000000",660,679,"1997-01-30 00:00:00",13,13,37,3,355,1,3,0,0,8,0,0,12728,0.9,1372,19,0.84,0,0.16,"$75,000-99,999","True",7083.333333,"DC9A33975640774068D4ECC",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,79,18696,13400,"2007-08-31 00:00:00","Q3 2007","1E4F3397300028491AAFB83",471.17,16590.14,13400,3190.14,-199.26,0,0,0,0,1,0,0,0,337
